text_tweet_clean,scores,compound,sentimen
 pas nikah ternyata cowok krna keseringan seks bebas kena huruf itu ndan elu ketularan deh nder nmending dri skrg diputusin ndri nyesel nyaa penyesalan emg suka datang terlambat nlebih baik menghindari mengobati ,"{'neg': 0.144, 'neu': 0.691, 'pos': 0.165, 'compound': 0.2023}",0.2023,positif
 mau ngadu siapa kek gini klo bkn twitter inilah akhirnya nmsh kurang nurut apa lgi sih jdi ank main bkn dugem miras rokok narkoba atau seks bebas plg mlm bukan atau pgi boro plg mlm aja udh diemin seharian ,"{'neg': 0.061, 'neu': 0.713, 'pos': 0.226, 'compound': 0.6887}",0.6887,positif
 terus mau rusak seperti apa dunia ini kalo kenakalan remaja seks bebas mereka mau diabaikan pelajari kata ini baligh ,"{'neg': 0.175, 'neu': 0.552, 'pos': 0.273, 'compound': 0.25}",0.25,positif
 sekolah knp masih pada tabu ngomongin seks bebas pil sih ayolah ini bukan hal yang harus dipermalukan ,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.4767}",-0.4767,negatif
 ketika isu yang dianggap permasalahan adalah pernikahan dini padahal underlying cause hqq krn para orang tua dan publik menganggap seks bebas bukan masalah dan pendidikan seks hanya melulu soal safe responsible sex bukan pada penguatan karakter dan mentalitas moral ,"{'neg': 0.15, 'neu': 0.691, 'pos': 0.159, 'compound': 0.121}",0.121,positif
 ketika kondom sebar untuk melawan aids tapi kondom itu juga bisa membuat nyaman pelaku seks bebas yang rugikan itu tetap kaum wanita ,"{'neg': 0.242, 'neu': 0.507, 'pos': 0.251, 'compound': 0.3182}",0.3182,positif
 kalo udah seks bebas biasanya gak dibales ngamuk nder npower fright ,"{'neg': 0.14, 'neu': 0.538, 'pos': 0.323, 'compound': 0.5271}",0.5271,positif
 ngerii amatt semua muji emng sih budaya barat itu paling bebas sampe luar batas seks bebas dll udh bukan hal wajar disana udah biasa disana lama ntar pemotretan nya ada full naked xac ,"{'neg': 0.096, 'neu': 0.607, 'pos': 0.297, 'compound': 0.8067}",0.8067,positif
 itukan perbandingan sisi membandingkan ganteng seks bebes satunya ganteng dan pernah seks bebas gimana sih ,"{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.9186}",0.9186,positif
 tanyarl pacaran jmn skrg toxic banget sih seks bebas lebay setiap menit harus kabarin nenenin telfon sampai tidur telat bales ngamuk ngamuk xef ,"{'neg': 0.184, 'neu': 0.734, 'pos': 0.082, 'compound': -0.5302}",-0.5302,negatif
 kalo kata daripada edukasi biar seks bebas mending edukasi biar pake kondom ,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.7351}",0.7351,positif
 sebetulnya sudah lama sih film kiblat barat menggaungkan seks bebas bukan hanya era netflix kalo seni sastra ada semiotika semiotika bisa dipake ide apa aja untuk menyembunyikan menyampaikan pesan nsy penulis fiksi kok agak kejauhan mencerna psiko analisis film xbc ,"{'neg': 0.03, 'neu': 0.911, 'pos': 0.059, 'compound': 0.3818}",0.3818,positif
 gue smp masih sibuk main lompa karet dan bekel njir nih anak jaman sekarang pada kenapa sih takut apa sama dosa zinah gede bgt itu kalo blm tobat terus tiba tiba mati gmn pada tau kah bahaya seks bebas ims bahaya lahiran terlalu dini belajar makanya xad ,"{'neg': 0.184, 'neu': 0.728, 'pos': 0.088, 'compound': -0.7579}",-0.7579,negatif
 apakah benar meskipun bertaubat pezina seks bebas luar menikah tidak akan diampuni dosa besar oleh tuhan allah asmaul husna nberikut ciri pezina seks bebas pasti tidak diampuni tuhan allah meskipun telah bertaubat menurut ,"{'neg': 0.114, 'neu': 0.666, 'pos': 0.221, 'compound': 0.7651}",0.7651,positif
 kucing setelah cari cari referensi seks bebas ,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5106}",0.5106,positif
 super parah ada bnyk kyai ulama bangsat bejad menghamili banyak santriwati kampanye seks bebas ngajarin pelecehan seksual santri mereka menistakan agama islam menista pesantren menista ulama baik dan benar menista pendidikan agama islam ,"{'neg': 0.373, 'neu': 0.425, 'pos': 0.203, 'compound': -0.8957}",-0.8957,negatif
 makin kesini pergaulan seks bebas dan teman temannya usia remaja makin gila dan tolol kaya jadi hal wajar gitu emang sih realita kehidupan remaja sekarang kyk gitu apalagi jauh dari orng tua plis lah kondom murah anjing maen nya malu beli kondom malu xac ,"{'neg': 0.172, 'neu': 0.655, 'pos': 0.174, 'compound': 0.2748}",0.2748,positif
 dia memperjuangkan seks bebas tapi claim orang lain gila seks lmao ,"{'neg': 0.272, 'neu': 0.397, 'pos': 0.331, 'compound': 0.3291}",0.3291,positif
 sedihnya bila umat islam memudahkan hukum tuhan pacaran itu biasa seks bebas itu tak apa pakaian ketat itu tak apa kita tolak agama dan kita sangka kehidupan kita sudah terjaga agama itu lah yang menjaga dan memelihara bukan nafsu ,"{'neg': 0.106, 'neu': 0.6, 'pos': 0.294, 'compound': 0.8271}",0.8271,positif
 astagfirullah inna lillahi njelas padahal kalo penyumbang terbesar nikah muda bahkan nikah dini itu yaa akibat seks bebas tapi kaum itu tutup mata tuh sama yang begini yang diserang malah yang nikah dengan benar yaitu yang tanpa didahului perbuatan zina ,"{'neg': 0.153, 'neu': 0.768, 'pos': 0.08, 'compound': -0.6808}",-0.6808,negatif
 musik kan cuma hiburan ntapi liriknya dimasukin hati dijadiin prinsip hidup didengerin berulang kali npadahal yang nulis liriknya bisa aja kang mabok kang nyimeng seks bebas ,"{'neg': 0.133, 'neu': 0.746, 'pos': 0.121, 'compound': -0.1531}",-0.1531,negatif
 ini adalah hasil dari perjuangan kaum fwb dan sjw seks bebas mereka pasti suka cita ,"{'neg': 0.086, 'neu': 0.522, 'pos': 0.392, 'compound': 0.8481}",0.8481,positif
 aku mikirnya indonesia ada regulasi makanan halal haram ada lembaga mastiin ini terjaga ada campur tgn pemerinth klo soal seks bebas remaja lembaga mana mastiin masyarakat klo itu terlarang gaada keknya pmerinth pun abai ,"{'neg': 0.088, 'neu': 0.806, 'pos': 0.106, 'compound': 0.25}",0.25,positif
 kenapa segampang itu buat seks bebas jaman sekarang huft ,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.7351}",0.7351,positif
 efek pake kondom seks bebas iya hamil iya kalau pake kondom seks bebas iya hamil enggak intinya kondom tdk mengkampanyekan seks bebas karena tanpa kondom pun seks bebas sdh merajalela kondom hanya mengurangi efek buruk seks bebas yaitu hamil amp penyakit menular ,"{'neg': 0.08, 'neu': 0.575, 'pos': 0.345, 'compound': 0.9578}",0.9578,positif
 serba salah lek ambek arek wedok dikiro seks bebas ambek arek lanang dikiro humu ,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5106}",0.5106,positif
 sekarang dah banyak siswi yang glowing dulu tmn masi dekil perkembangan jaman membuat mereka pinter merawat diri dari kecil amp itu mmbuat cowok makin suka ditambab pergaulan seks bebas makin marak jadi heran klo ampe ratusan ,"{'neg': 0.066, 'neu': 0.71, 'pos': 0.224, 'compound': 0.8742}",0.8742,positif
 hah heh hah heh glorifikasi hubungan pra nikah amp seks bebas giliran kejadian gini heboh ,"{'neg': 0.133, 'neu': 0.5, 'pos': 0.367, 'compound': 0.765}",0.765,positif
 waktu aku smk tuh sibuk ikut pusat informasi konseling remaja pik seru bgt ikut seminar tentang keluarga berencana bahaya seks bebas narkotika hiv aids bahkan dikasih liat kondom dikasih tau caranya buat mencegah kehamilan tdk diinginkan karna bahaya hamil usia muda ,"{'neg': 0.136, 'neu': 0.802, 'pos': 0.062, 'compound': -0.6712}",-0.6712,negatif
 wehehehe orang dewasanya sibuk sama bisnis politik kampanye mafia hukum anak mudanya asik dengan seks bebas tawuran narkoba kukira negeri ini sudah bangun ternyata masih ngantuk berat ,"{'neg': 0.047, 'neu': 0.806, 'pos': 0.147, 'compound': 0.4588}",0.4588,positif
 edukasi penyuluhan tentang seks bebas kenakalan remaja dan bahaya narkoba harus menjadi salah satu kepentingan juga untuk perhatikan para stakeholder ntapi ntar sedihnya para open minded bakalan berkata cmy body choice ,"{'neg': 0.17, 'neu': 0.704, 'pos': 0.126, 'compound': -0.4215}",-0.4215,negatif
 edukasi penyuluhan tentang seks bebas kenakalan remaja dan bahaya narkoba harus menjadi salah satu kepentingan juga untuk perhatikan para stakeholder ,"{'neg': 0.173, 'neu': 0.752, 'pos': 0.075, 'compound': -0.3818}",-0.3818,negatif
 semua juga kali justru makin kesini genre indo makin beragam orang bebas mau nonton yang mana yang mereka suka kebetulan aja yang muncul kamu atau yang ternotice kamu banyak yang persoalan seks cinta klise juga masih banyak drama keluarga juga ,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.8834}",0.8834,positif
 pentingnya ada pendidikan kesehatan reproduksi nsebut aja gitu karena kalo dilabeli sex education atau pendidikan seksual banyak yang masih ngira itu buat ngajarin muridnya kenthu dan melegalkan seks bebas npadahal justru buat menguranginya ,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.6249}",0.6249,positif
 indonesia udah seks bebas kah ,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.5106}",0.5106,positif
 akibat seks bebas ,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.5106}",0.5106,positif
 apa artinya seksualitas bagi perempuan seandainya benar itu perempuan ngomong kayak gini napa artinya beragama seperti apa pemahamannya nseks bebas antara pengikut habib sebagai bagian dari jalan perjuangan atau hanya alasan utk memenuhi nafsu birahi ,"{'neg': 0.041, 'neu': 0.683, 'pos': 0.275, 'compound': 0.9001}",0.9001,positif
 sumpahh wes genahh nak kene seks bebas ,"{'neg': 0.122, 'neu': 0.408, 'pos': 0.469, 'compound': 0.5267}",0.5267,positif
 makanya edukasi seks jangan dianggep legalisasi seks bebas justru edukasi seks itu buat ngajarin resiko seks bebas dan biar gak terlena manipulasi sexual predator nobrolan ngabers dan mbak mbak gahol podcast bahas pengalaman seks itu bukan sex edu ,"{'neg': 0.076, 'neu': 0.808, 'pos': 0.116, 'compound': 0.5106}",0.5106,positif
 indonesia udah seks bebas ohh baru tau kacoo ,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}",0.5106,positif
 anak sekarang kan malah curhat sosmed kalo larang sama ortu nya nterutama warga twitt penganut seks bebas pasti curhat base ngatain ortu nya wkwkwk ,"{'neg': 0.091, 'neu': 0.73, 'pos': 0.179, 'compound': 0.4364}",0.4364,positif
 agak laen emg bocil bocil kalean mau normalisasi seks bebas ape gmne bukannya malu malah minta dispensasi hadeh hadeh ,"{'neg': 0.119, 'neu': 0.643, 'pos': 0.238, 'compound': 0.4019}",0.4019,positif
 maaf shifu boleh dibacanya dengan seksbebas jangan sama seksama xad ,"{'neg': 0.161, 'neu': 0.645, 'pos': 0.194, 'compound': 0.3728}",0.3728,positif
 karena tujuan film ini emg mau ngasih tau dampak seks bebas kalo dibawa kamar akan jadilah filmnya ,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.5106}",0.5106,positif
 dari jaman gua smp wkt itu sekitar tahun udh bgini adanya tmn gua bnyk hamil dan bahkan ada simpenan arab pdhl msih kelas smp loh dulu xad seks bebas emg udh smpe pelajar tanpa disadari xba ,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.8402}",0.8402,positif
 kek nya bukan mau makan babi tapi kek terdoktrin kalo babi itu lebih haram bndingkan lain pdhl mah seks bebas dan lain lain lebih prh dripada makan babi cuma gtau lah tergantung pola pikirnya ,"{'neg': 0.071, 'neu': 0.812, 'pos': 0.117, 'compound': 0.5774}",0.5774,positif
 ini berkat seks bebas diizinkan orang tua dengan dalih pacaran itu wajar karena suka cewe dan cwok tapi kalo kasusnya meningkat akan banyak bayi dibuang sembarangan seperti sampah jangan lupa lgbt juga meningkat kasus hiv aids wal iyyadzubillah ,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.9153}",0.9153,positif
 sebenarnya badi remaja hal kayak pacaran seks bebas mabok kayak cara mereka buat lari dari masa remaja yang sulit masalah sekolah masalah rumah kemiskinan dibarengi masa remaja yang hormonnya mulai tidak terkendali ,"{'neg': 0.247, 'neu': 0.617, 'pos': 0.137, 'compound': -0.7184}",-0.7184,negatif
 hal seperti ini harusnya edukasi sekolah sekolah njadi teredukasi bahaya seks bebas bukan ditakut dosa dan hamil ,"{'neg': 0.222, 'neu': 0.588, 'pos': 0.19, 'compound': -0.25}",-0.25,negatif
 sekalian seks bebas sana dugem sana rusak juga peduli ,"{'neg': 0.166, 'neu': 0.374, 'pos': 0.46, 'compound': 0.6705}",0.6705,positif
 terima kasih atas opininya wahai duta seks bebas ,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.7003}",0.7003,positif
 gaada nyalahin mereka hamil umur salahnya adala ketika mereka hamil tanpa ada ikatan nikah dan status pun masi sekola apaka itu masi bisa wajarkan padahal jelas disitu mempermasalain umur sama sekali melainkan problem nya seks bebas dan hamil diluar nikah ,"{'neg': 0.103, 'neu': 0.752, 'pos': 0.145, 'compound': 0.4222}",0.4222,positif
 anon bodoh yang udah sering seks bebas gausah buat perbandingan sama yang belum pernah opini jelek kok dikeluarin mana bangga gatau aja dia bakal jadi bahan perbandingan hidup kok melulu tentang seks pake otak sama belajar masak dulu sana sampe pinter sorry xbd ,"{'neg': 0.072, 'neu': 0.746, 'pos': 0.182, 'compound': 0.8047}",0.8047,positif
 seks bebas pada anak itu penyebabnya jauh dari pornografi pondasi agama lemah sama pranata keluarga lemah juga ortu membiarkan anaknya pacaran saja udah aneh memang apa diharapkan dari orang pacaran kecuali zina ,"{'neg': 0.17, 'neu': 0.714, 'pos': 0.116, 'compound': -0.34}",-0.34,negatif
 seks bebas semakin merajalela banyak pelajar ponorogo yang hamil duluan ,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}",0.5106,positif
 yap setuju bersyukur jika lingkungan kita masih baik tidak mewajarkan seks bebas saling menjaga dll nrata kecolongan belum siap jadi orangtua belum bisa tanggungjawab diri sendiri nyg paling kasian anak lahir orgtua tanpa kesiapan ilmu financial itu ,"{'neg': 0.175, 'neu': 0.653, 'pos': 0.172, 'compound': 0.2006}",0.2006,positif
 gila sih gimana itu didikan keluarganya masih sekolah gtu udh seks bebas ,"{'neg': 0.114, 'neu': 0.716, 'pos': 0.17, 'compound': 0.2878}",0.2878,positif
 klo udah mewabah gini apa gak lebih baik bebaskan pendidikan seks sekolah gak usah munafik seks bebas itu dosa blablabla akhirnya banyak melakukan gak bisa dikontrol kan mending dibekali ilmu biar setidaknya gak kena penyakit menular seksual atau hamil usia muda ,"{'neg': 0.163, 'neu': 0.755, 'pos': 0.083, 'compound': -0.682}",-0.682,negatif
 taun mah jamannya seks bebas iya kali taun nginep bareng lawan jenis ngga sambil asik npinter jaga diri aja drpd beli minum buat mabok maksiat mending buka oyo buat sendiri sambil nunggu pagi ,"{'neg': 0.039, 'neu': 0.683, 'pos': 0.278, 'compound': 0.9287}",0.9287,positif
 allahu akbar nini efeknya bakal puanjang nsekolah haha hihi serius seks bebas hamil lalu nikah artinya nikahnya bukan karena sadar dan paham tujuan nikah alias yakin banget mental dan ilmu tentang pernikahannya masih nol ,"{'neg': 0.029, 'neu': 0.819, 'pos': 0.152, 'compound': 0.8016}",0.8016,positif
 inilah kenapa gue pengen bgt berantas seks bebas least level smp sma ,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.5984}",0.5984,positif
 kenapa padahal negara negara lain yang seks legal bebas dan banyak anak sekolahan juga udah gak virgin malah jarang hamil luar nikah tapi indo wkwkwk ,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.34}",0.34,positif
 emang sih ada negara tertentu yang anggap hal begitu adalah ham tapi pastinya malah menimbulkan lebih banyak masalah ketimbang negara kita yang melarang seks bebas ,"{'neg': 0.117, 'neu': 0.706, 'pos': 0.177, 'compound': 0.2525}",0.2525,positif
 kalo kata dosen sih kalau dikasih cara kayak gitu nanti bisa buat murid pada nyepelein seks bebas jadi kayak udahlah mantap mantap nanti tinggal pindah sekolah yang frekuensi ,"{'neg': 0.045, 'neu': 0.679, 'pos': 0.276, 'compound': 0.8805}",0.8805,positif
 kayaknya cuma jadi angan belaka etika moral anak nya aja dah terjun bebas masalahnya udah banyak menormalisasi seks bebas udah umur keatas kalo belum pernah pacaran ciuman seks udah dianggap kurang gaul aneh ,"{'neg': 0.081, 'neu': 0.668, 'pos': 0.251, 'compound': 0.8651}",0.8651,positif
 terus menormalisasikan seks bebas gitu ,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.5106}",0.5106,positif
 peduli soal masalalunya selama masih sama orang dia cintai dan aneh aneh kayak nyewa psk jadi predator seks selama dia tobat dan mau test kesehatan bebas penyakit menular seksual masih buka pintu kok ,"{'neg': 0.031, 'neu': 0.743, 'pos': 0.226, 'compound': 0.8957}",0.8957,positif
 penularan paling banyak berasal dari aktivitas seks bebas para pelaku lgbt ,"{'neg': 0.131, 'neu': 0.654, 'pos': 0.216, 'compound': 0.3182}",0.3182,positif
 cctv dalam fitting room nseks bebas dalam bilik jugak nallahu rabbi xaf ,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5106}",0.5106,positif
 yuk normalisasikan sex before mariage naku yakin banyak masih berprinsip ini rata koar yang hobi seks bebas ,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.8126}",0.8126,positif
 ada pelaku seks bebas kijang satu ganti memantau jerome sambil dorong gerobak sekuteng ,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.3612}",-0.3612,negatif
 seks bebas nseks luberjurdil ,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.5106}",0.5106,positif
 enough with seks bebas going seks langsung umum bebas rahasia jujur adil ,"{'neg': 0.0, 'neu': 0.396, 'pos': 0.604, 'compound': 0.9042}",0.9042,positif
 hidup seks bebas ,"{'neg': 0.0, 'neu': 0.377, 'pos': 0.623, 'compound': 0.5106}",0.5106,positif
 mendingan janda artinya bisa jaga diri kalo ilang virginitynya dari hubungan halal gak punya riwayat seks bebas ,"{'neg': 0.075, 'neu': 0.665, 'pos': 0.26, 'compound': 0.7717}",0.7717,positif
 ini jaman apa sih seks udah kyk hal biasa dikalangan anak remaja njangan sampe orang tua ikutan menormalisasikan seks bebas pada anaknya nngeri sih ,"{'neg': 0.165, 'neu': 0.648, 'pos': 0.188, 'compound': 0.1808}",0.1808,positif
 kurang aktif senaman fizikal amp isu nutrisi mknan obesiti lebih berat badan tembakau rokok amp apa cara konsum nikotin penyalahgunaan dadah amp alkohol aids hiv seks bebas amp lghdtv kemurungan amp dementia ,"{'neg': 0.309, 'neu': 0.593, 'pos': 0.098, 'compound': -0.7964}",-0.7964,negatif
 iya guys nhati hiv wkwk nbiar kapok juga para pecinta seks bebas ,"{'neg': 0.071, 'neu': 0.455, 'pos': 0.475, 'compound': 0.8402}",0.8402,positif
 penyuka zina dan seks bebas ,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.5106}",0.5106,positif
 pendukung zina dan seks bebas ,"{'neg': 0.0, 'neu': 0.392, 'pos': 0.608, 'compound': 0.7351}",0.7351,positif
 ingfo kontrakan yang bisa seks bebas daerah jaksel ,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}",0.5106,positif
 bukan obatnya harus diblur tapi prilakunya harus diberantas seks bebas itu candu merusak moral dampaknya bukan cuma kpd melakukan tetapi kpd masyarakat keluarga kerabat tetangga dan calon bayi njangan lakukan seks sebelum nikah nsetia kpd pasangan syah ,"{'neg': 0.098, 'neu': 0.737, 'pos': 0.166, 'compound': 0.6428}",0.6428,positif
